fact_code,line_code,smv,running_days,total_target,day_output,total_present,available_mins,output_mins,output_target,absent_rate,alter_rate,spot_rate,reject_rate,dow,date
1004,100407,6.93,12,2200,1780,35,24420,12335.4,0.8090909,0.0277778,0.0319018,0.0171779,0.007362,3,6/11/2013
1004,100407,6.93,13,2600,2200,36,26520,15246,0.8461539,0,0.0302198,0.017033,0.0076923,4,7/11/2013
1004,100407,6.93,14,2600,2260,34,27712.8,15661.8,0.8692307,0.0285714,0.0286659,0.016538,0.0066152,6,9/11/2013
1004,100407,6.93,33,2000,1700,34,16800,11781,0.85,0,0.0238624,0.027192,0.0055494,0,1/12/2013
1004,100407,5.47,6,2700,2370,34,19800,12963.9,0.8777778,0,0.0214401,0.0153722,0.0044498,2,10/12/2013
1004,100407,5.47,7,2800,2450,34,19800,13401.5,0.875,0,0.0226651,0.0148496,0.0050801,3,11/12/2013
1004,100407,5.47,8,2800,2400,34,19800,13128,0.8571429,0,0.0209102,0.0147601,0.00492,4,12/12/2013
1004,100407,5.47,9,3080,2720,33,21780,14878.4,0.8831169,0,0.0201942,0.0163107,0.0042718,6,14/12/2013
1004,100407,5.47,10,3190,2750,33,21780,15042.5,0.862069,0,0.0208333,0.0155229,0.0036765,0,15/12/2013
1004,100407,5.47,11,2700,2380,33,20400,13018.6,0.8814815,0.0294118,0.0202301,0.0154701,0.0043633,2,17/12/2013
1004,100407,5.47,12,2800,2300,32,18600,12581,0.8214286,0.030303,0.0165056,0.0157005,0.0056361,3,18/12/2013
1004,100407,5.47,13,2800,2360,32,18600,12909.2,0.8428571,0.0588235,0.0194326,0.0159347,0.0046638,4,19/12/2013
1004,100407,6.93,34,1980,1660,34,18837,11503.8,0.8383839,0,0.0238095,0.0294785,0.0056689,1,2/12/2013
1004,100407,5.47,14,2600,2280,33,19200,12471.6,0.8769231,0,0.0211618,0.0157676,0.0045643,6,21/12/2013
1004,100407,5.47,15,2900,2530,34,19200,13839.1,0.8724138,0,0.020416,0.0157935,0.0046225,0,22/12/2013
1004,100407,5.47,16,2900,2560,33,19200,14003.2,0.8827586,0.0294118,0.0190228,0.0149198,0.00373,1,23/12/2013
1004,100407,5.47,17,3300,2880,34,21120,15753.6,0.8727273,0,0.019665,0.0149308,0.0040058,2,24/12/2013
1004,100407,5.47,18,3410,3000,34,20460,16410,0.8797654,0,0.0198582,0.0152482,0.0039007,3,25/12/2013
1004,100407,5.47,19,3300,2910,34,20460,15917.7,0.8818182,0,0.0195936,0.0148766,0.0039913,4,26/12/2013
1004,100407,5.47,20,3080,2740,34,20460,14987.8,0.8896104,0,0.0195008,0.0167707,0.0042902,6,28/12/2013
1004,100407,5.47,21,2970,2580,34,21780,14112.6,0.8686869,0,0.0217649,0.0166205,0.0039573,0,29/12/2013
1004,100407,6.93,35,2200,1920,34,21600,13305.6,0.8727273,0,0.0282178,0.0262376,0.0049505,2,3/12/2013
1004,100407,5.47,22,2970,2480,34,21780,13565.6,0.8350168,0,0.0192517,0.0152561,0.0029059,1,30/12/2013
1004,100407,5.89,1,2750,2000,,21780,11780,0.7272727,,0.0273973,0.0179136,0.0063224,2,31/12/2013
1004,100407,6.91,36,2200,1850,34,21600,12783.5,0.8409091,0,0.0237506,0.025235,0.0059377,3,4/12/2013
1004,100407,5.56,2,3510,3100,34,27950.4,17236,0.8831909,0,0.0220139,0.0158989,0.0040766,4,5/12/2013
1004,100407,5.47,3,2070,1720,34,17280,9408.399,0.8309179,0,0.0257215,0.0150565,0.0056462,6,7/12/2013
1004,100407,5.47,4,2700,2330,34,18969.6,12745.1,0.862963,0,0.0222405,0.0140033,0.0041186,0,8/12/2013
1004,100407,5.47,5,2800,2370,34,19200,12963.9,0.8464286,0,0.0194963,0.0134037,0.0044679,1,9/12/2013
1004,100407,7.96,9,1300,900,29,21060,7164,0.6923077,0.0333333,0.0853081,0.0710901,0.0082938,0,10/2/2013
1004,100407,7.24,11,1300,880,28,22028.4,6371.2,0.6769231,0.0666667,0.1394102,0.0710456,0.0120643,1,11/2/2013
1004,100407,7.24,12,1690,1210,30,21906.6,8760.399,0.7159764,0.0322581,0.0754545,0.0536364,0.0072727,2,12/2/2013
1004,100407,7.24,13,1430,1200,30,22376.4,8688,0.8391609,0.0322581,0.0659851,0.0436803,0.0074349,3,13/2/2013
1004,100407,7.24,14,1430,1200,30,20703.6,8688,0.8391609,0.0909091,0.0735294,0.0459559,0.0073529,4,14/2/2013
1004,100407,11.97,1,1210,690,33,24127.2,8259.3,0.5702479,0.0294118,0.0739762,0.0409511,0.014531,6,16/2/2013
1004,100407,12.44,2,1430,1210,34,27772.2,15052.4,0.8461539,0,0.0964187,0.030303,0.0146924,0,17/2/2013
1004,100407,12.44,3,1320,1110,35,27060,13808.4,0.8409091,0,0.0613497,0.0306748,0.0140228,1,18/2/2013
1004,100407,12.44,4,1560,1300,34,30848.4,16172,0.8333333,0.0555556,0.0594926,0.0332458,0.0148731,2,19/2/2013
1004,100407,13.21,1,990,840,31,26448,11096.4,0.8484849,0.0882353,0.0703576,0.0311419,0.0092272,6,2/2/2013
1004,100407,12.44,5,1320,1100,35,27367.2,13684,0.8333333,0,0.057971,0.0332481,0.0144928,3,20/2/2013
1004,100407,12.44,6,1210,1070,32,26208,13310.8,0.8842975,0.0857143,0.0643974,0.0321987,0.0110396,6,23/2/2013
1004,100407,12.44,7,1690,1350,35,29640,16794,0.7988166,0,0.0582137,0.0318979,0.0338855,0,24/2/2013
1004,100407,12.44,8,1560,1340,33,29640,16669.6,0.8589743,0.0571429,0.0496633,0.0361953,0.006734,1,25/2/2013
1004,100407,12.44,9,1560,1370,33,30528.6,17042.8,0.8782051,0.0571429,0.0505902,0.0387858,0.010118,2,26/2/2013
1004,100407,12.44,10,1320,1180,32,26400,14679.2,0.8939394,0.0857143,0.0493724,0.0376569,0.0108787,3,27/2/2013
1004,100407,12.44,11,1320,1170,,27648,14554.8,0.8863636,,0.0513468,0.0319865,0.0117845,4,28/2/2013
1004,100407,13.21,2,1170,990,33,30000,13077.9,0.8461539,0.0294118,0.0719258,0.025522,0.0092807,0,3/2/2013
1004,100407,12.47,3,1040,750,31,30430.2,9352.5,0.7211539,0,0.0751773,0.035461,0.0099291,1,4/2/2013
1004,100407,8.61,5,1320,1170,32,25264.2,10073.7,0.8863636,0,0.0466667,0.0533333,0.0066667,2,5/2/2013
1004,100407,8.61,6,1690,1440,30,31020.6,12398.4,0.852071,0.0625,0.0598756,0.0489891,0.0062208,3,6/2/2013
1004,100407,8.61,7,1690,1420,33,30000,12226.2,0.8402367,0,0.0511408,0.0472069,0.0055075,4,7/2/2013
1004,100407,8.61,8,1210,970,27,23100,8351.699,0.8016529,0.1290323,0.0526316,0.0506823,0.0097466,6,9/2/2013
1004,100407,9.35,2,1000,480,32,27060,4488,0.48,0.0588235,,,,0,10/3/2013
1004,100407,9.35,3,1300,930,33,26152.8,8695.5,0.7153846,0.0571429,0.0831325,0.039759,0.013253,1,11/3/2013
1004,100407,9.35,4,1560,1220,29,29881.8,11407,0.7820513,0.1212121,,,,2,12/3/2013
1004,100407,9.35,5,1820,1540,32,31626,14399,0.8461539,0.030303,,,,3,13/3/2013
1004,100407,9.35,6,1690,1470,30,28860,13744.5,0.8698225,0.0625,0.0533439,0.0254777,0.0063694,4,14/3/2013
1004,100407,9.35,7,1430,1200,30,22256.4,11220,0.8391609,0.0322581,0.0497512,0.0257048,0.013267,6,16/3/2013
1004,100407,9.35,8,1690,1410,30,26520,13183.5,0.8343195,0.0322581,0.0558659,0.0311253,0.0119713,0,17/3/2013
1004,100407,9.35,9,1690,1450,29,28194,13557.5,0.8579882,0.1212121,0.0492063,0.0277778,0.0111111,1,18/3/2013
1004,100407,9.68,8,1560,980,33,29275.2,9486.4,0.6282051,0,0.0644391,0.0393795,0.0131265,2,19/3/2013
1004,100407,11.18,12,1100,890,32,23100,9950.2,0.8090909,0.0857143,0.0720524,0.0502183,0.0131004,6,2/3/2013
1004,100407,9.9,9,1690,1370,30,28614,13563,0.8106509,0.0322581,0.0462046,0.0280528,0.009901,3,20/3/2013
1004,100407,9.9,10,1560,1280,28,27600,12672,0.8205128,0.0666667,0.0579456,0.0342406,0.0131694,4,21/3/2013
1004,100407,9.9,11,1690,1460,31,31200,14454,0.8639053,0.03125,0.0538642,0.0320062,0.008587,6,23/3/2013
1004,100407,9.18,12,1690,1250,31,30960,11475,0.7396449,0.03125,0.0559503,0.0275311,0.008881,0,24/3/2013
1004,100407,6.52,1,1560,1280,31,28860,8345.6,0.8205128,0.03125,0.0568079,0.0351668,0.0153291,1,25/3/2013
1004,100407,5.78,2,2860,2460,30,31200,14218.8,0.8601398,0.0625,0.0371783,0.0367016,0.0109628,3,27/3/2013
1004,100407,5.88,3,3990,2910,30,38157,17110.8,0.7293233,0.0625,0.0348964,0.0354417,0.0087241,4,28/3/2013
1004,100407,9.9,2,1560,1190,34,28080,11781,0.7628205,0.0285714,0.095151,0.0466606,0.0091491,0,3/3/2013
1004,100407,5.99,3,2340,1950,30,25928.4,11680.5,0.8333333,0.0625,0.0444162,0,0.0038071,6,30/3/2013
1004,100407,5.99,4,2340,1930,,24180,11560.7,0.8247863,,0.0460048,0,0.003632,0,31/3/2013
1004,100407,9.9,3,1560,1370,33,26229,13563,0.8782051,0.0294118,0.0739523,0.0402629,0.0049302,1,4/3/2013
1004,100407,9.9,4,1560,1250,32,26523,12375,0.801282,0.0588235,0.0727273,0.0805195,0.0069264,2,5/3/2013
1004,100407,9.9,5,1690,1390,35,29400,13761,0.8224852,0,0.0550239,0.0741627,0.0095694,3,6/3/2013
1004,100407,9.9,6,1820,1530,35,30668.4,15147,0.8406593,0,0.0483516,0.0717949,0.0153846,4,7/3/2013
1004,100407,9.88,7,1440,1000,34,31147.2,9880,0.6944444,0,0.0585502,0.0585502,0.0055762,6,9/3/2013
1004,100407,5.99,1,2340,1930,28,23584.8,11560.7,0.8247863,0.0967742,0.0429104,0,0.005597,1,1/4/2013
1004,100407,5.95,9,2210,1770,31,23040,10531.5,0.800905,0.03125,0.0464217,0,0.0058027,3,10/4/2013
1004,100407,5.42,2,1680,1450,32,16320,7859,0.8630952,0,0.030303,0.0322373,0.0038685,4,11/4/2013
1004,100407,5.42,3,1840,1020,31,16320,5528.4,0.5543478,0,0.0389105,0.061284,0.0048638,6,13/4/2013
1004,100407,6.01,1,1430,1100,28,22134,6611,0.7692308,0.0967742,,,,1,15/4/2013
1004,100407,5.82,1,1320,780,29,19800,4539.6,0.5909091,0.0645161,0.0828877,0.0227273,0.0120321,2,16/4/2013
1004,100407,5.65,2,1280,1110,27,13920,6271.5,0.8671875,0.1290323,0.0426229,0.0237705,0.007377,3,17/4/2013
1004,100407,5.65,3,1280,1120,29,14400,6328,0.875,0.0645161,0.0407654,0.0224626,0.0066556,4,18/4/2013
1004,100407,5.99,2,2470,2100,27,23882.4,12579,0.8502024,0.1290323,0.0353828,0,0.0075406,2,2/4/2013
1004,100407,5.78,4,1950,1180,30,22747.8,6820.4,0.6051282,0.0322581,0.0721371,0.0162308,0.0099188,6,20/4/2013
1004,100407,6.13,2,1300,920,29,22194,5639.6,0.7076923,0.0645161,0.0834455,0,0.013459,0,21/4/2013
1004,100407,6.13,3,2080,1700,26,23581.8,10421,0.8173077,0.1333333,0.0439405,0,0.0063785,1,22/4/2013
1004,100407,6.13,4,2210,1810,27,25027.2,11095.3,0.8190045,0.1,0.0406056,0,0.0096352,2,23/4/2013
1004,100407,6.13,5,2340,1790,27,25027.2,10972.7,0.7649572,0.1,0.0446549,0,0.0081191,3,24/4/2013
1004,100407,6.13,6,780,730,28,11880,4474.9,0.9358974,0.0666667,0.0415677,0,0.0083135,4,25/4/2013
1004,100407,6.13,7,960,820,29,12240,5026.6,0.8541667,0.0333333,,,,1,29/4/2013
1004,100407,5.99,3,2340,2050,27,24180,12279.5,0.8760684,0.1290323,0.0366587,0,0.0078125,3,3/4/2013
1004,100407,6.13,8,960,760,,13440,4658.8,0.7916667,,,,,2,30/4/2013
1004,100407,5.99,4,2730,2190,30,25740,13118.1,0.8021978,0.0625,0.0299667,0,0.0044395,4,4/4/2013
1004,100407,5.99,5,2470,1930,29,24300,11560.7,0.7813765,0.0645161,0.041514,0,0.006105,6,6/4/2013
1004,100407,5.99,6,2470,1950,30,23400,11680.5,0.7894737,0.0625,0.038817,0,0.0061614,0,7/4/2013
1004,100407,5.99,7,2340,1840,29,22680,11021.6,0.7863248,0.09375,0.0396285,0,0.0068111,1,8/4/2013
1004,100407,5.99,8,2340,2050,31,24960,12279.5,0.8760684,0.03125,0.0386007,0,0.0084439,2,9/4/2013
1004,100407,6.13,16,2210,1810,27,24180,11095.3,0.8190045,0.1,0.0388926,0,0.006592,6,11/5/2013
1004,100407,6.13,17,1885,2240,27,32640,13731.2,1.188329,0.1,0.0412783,0,0.0066578,0,12/5/2013
1004,100407,6.13,18,2210,1490,30,24124.2,9133.7,0.6742082,0.0625,0.0369393,0,0.0065963,1,13/5/2013
1004,100407,6.23,1,2080,1590,31,30720,9905.7,0.7644231,0.03125,0.0450789,0.02855,0.0105184,2,14/5/2013
1004,100407,6.23,2,1950,1580,33,31488,9843.4,0.8102564,0,0.0381087,0.0296401,0.00988,3,15/5/2013
1004,100407,6,3,2470,1170,31,29040,7020,0.4736842,0.0606061,0.0378289,0.0254934,0.0074013,4,16/5/2013
1004,100407,5.71,2,2080,1710,32,27064.8,9764.1,0.8221154,0.030303,0.0385455,0.0290909,0.0087273,6,18/5/2013
1004,100407,5.71,3,1950,1490,32,27950.4,8507.9,0.7641026,0.030303,0.0496063,0.0346457,0.011811,0,19/5/2013
1004,100407,6.13,9,840,720,29,11760,4413.6,0.8571429,0.09375,0.0556258,0,0.0088496,4,2/5/2013
1004,100407,5.95,4,1950,1470,31,28080,8746.5,0.7538462,0.0606061,0.0420044,0.0346352,0.0110538,1,20/5/2013
1004,100407,6.47,2,2080,1820,32,30720,11775.4,0.875,0.030303,0.0435393,0.0351124,0.0070225,2,21/5/2013
1004,100407,6.47,3,2470,2160,31,29998.8,13975.2,0.874494,0.03125,0.0257848,0.0263453,0.0061659,3,22/5/2013
1004,100407,6.47,4,1870,930,25,21780,6017.1,0.4973262,0.1935484,0.0334008,0.0293522,0.007085,4,23/5/2013
1004,100407,6.78,1,1820,1405,27,25324.2,9525.9,0.771978,0.1290323,0.0442338,0,0.0063191,6,25/5/2013
1004,100407,6.78,2,1690,1250,29,30420,8475,0.7396449,0.09375,0.0521739,0,0.010628,0,26/5/2013
1004,100407,6.78,3,1820,1570,30,29928.6,10644.6,0.8626373,0.0625,0.0439648,0,0.0127898,1,27/5/2013
1004,100407,6.78,4,1950,1740,28,30960,11797.2,0.8923077,0.125,0.0380507,0,0.0073431,2,28/5/2013
1004,100407,6.78,5,2210,1830,30,31928.4,12407.4,0.8280543,0.0625,0.0341207,0,0.007874,3,29/5/2013
1004,100407,6.78,6,3040,2670,30,47880,18102.6,0.8782895,0.0625,0.0363147,0,0.0087424,4,30/5/2013
1004,100407,6.13,10,2210,1800,31,23997.6,11034,0.8144796,0.03125,,,,6,4/5/2013
1004,100407,6.18,11,2080,1720,32,24230.4,10629.6,0.8269231,0,0.0448493,0,0.0084093,0,5/5/2013
1004,100407,6.13,12,2340,1880,31,24364.8,11524.4,0.8034188,0,0.0381579,0,0.0078947,1,6/5/2013
1004,100407,6.13,13,2210,1870,31,25621.2,11463.1,0.8461539,0,0.056962,0,0.0147679,2,7/5/2013
1004,100407,6.13,14,1950,1650,29,23696.4,10114.5,0.8461539,0.0645161,0.0410646,0,0.008365,3,8/5/2013
1004,100407,6.13,15,2850,2510,29,31378.2,15386.3,0.8807018,0.0645161,0.0354515,0,0.0080268,4,9/5/2013
1004,100407,7.16,7,2210,1850,30,31734,13246,0.8371041,0.0625,0.0373952,0,0.0083817,6,1/6/2013
1004,100407,5.74,1,2080,1850,28,24960,10619,0.8894231,0.0344828,0.0332447,0.0272606,0.0086436,1,10/6/2013
1004,100407,5.74,2,2080,1810,27,26520,10389.4,0.8701923,0,0.0292748,0.0252828,0.0073187,2,11/6/2013
1004,100407,5.74,3,2080,1960,27,26397.6,11250.4,0.9423077,0,0.026424,0.020552,0.0076336,3,12/6/2013
1004,100407,5.24,4,2470,2070,,26275.2,10846.8,0.8380567,,0.0256859,0.020432,0.0081728,4,13/6/2013
1004,100407,5.24,5,2080,1760,,23274,9222.399,0.8461539,,0.0324172,0.0218464,0.0084567,6,15/6/2013
1004,100407,5.24,6,2470,1970,,23635.2,10322.8,0.7975708,,0.0291375,0.0192308,0.0075758,0,16/6/2013
1004,100407,5.24,7,2470,2070,,22971,10846.8,0.8380567,,0.029361,0.0230282,0.0092113,1,17/6/2013
1004,100407,5.24,8,2340,2000,,24960,10480,0.8547009,,0.0268657,0.0214925,0.0083582,2,18/6/2013
1004,100407,5.74,4,2600,2240,,25027.2,12857.6,0.8615385,,0.0255272,0.0199778,0.0055494,3,19/6/2013
1004,100407,7.16,8,2470,2080,31,30960,14892.8,0.8421053,0.03125,0.0340976,0,0.0076426,0,2/6/2013
1004,100407,5.74,5,3800,3140,,34560,18023.6,0.8263158,,0.0263736,0.021978,0.0065934,4,20/6/2013
1004,100407,5.74,6,2600,2240,,23584.8,12857.6,0.8615385,,0.0263447,0.021405,0.0076839,6,22/6/2013
1004,100407,5.76,7,2470,1840,,23584.8,10598.4,0.7449393,,0.0270118,0.0208216,0.006753,0,23/6/2013
1004,100407,6.47,2,1500,930,,20400,6017.1,0.62,,0.0373281,0.0353635,0.0137525,1,24/6/2013
1004,100407,6.47,3,2470,2100,,26520,13587,0.8502024,,0.0297796,0.0238237,0.0053603,3,26/6/2013
1004,100407,6.47,4,2730,2310,,26214,14945.7,0.8461539,,0.0277638,0.0181726,0.005048,4,27/6/2013
1004,100407,8.04,1,560,320,,16320,2572.8,0.5714286,,0.0807292,0.0677083,0.0182292,5,28/6/2013
1004,100407,8.76,2,1040,880,,26520,7708.8,0.8461539,,0.0565553,0.0321337,0.0115681,6,29/6/2013
1004,100407,7.16,9,2210,1930,28,30720,13818.8,0.8733032,0.0967742,0.0360303,0,0.0094817,1,3/6/2013
1004,100407,8.76,3,1300,950,,27300,8322,0.7307692,,0.053455,0.0247718,0.0143416,0,30/6/2013
1004,100407,7.16,10,2340,2000,29,30420,14320,0.8547009,0.0645161,0.0349941,0,0.010083,2,4/6/2013
1004,100407,7.16,11,1980,1640,30,26400,11742.4,0.8282828,0.0322581,0.0416133,0,0.0102433,3,5/6/2013
1004,100407,5.99,1,1430,1230,30,22256.4,7367.7,0.8601398,0.0322581,0.048758,0,0.0128795,4,6/6/2013
1004,100407,5.24,2,1950,1380,28,23400,7231.2,0.7076923,0.0666667,0.0411862,0.0271829,0.009061,6,8/6/2013
1004,100407,5.24,3,1950,1630,28,24180,8541.199,0.8358974,0.0666667,0.032707,0.0250522,0.0097425,0,9/6/2013
1004,100407,8.97,4,1560,1260,29,26523,11302.2,0.8076923,0,0.0443213,0.0249307,0.0073869,1,1/7/2013
1004,100407,8.92,11,1000,760,28,19200,6779.2,0.76,0.0344828,0.043943,0.0249406,0.0166271,3,10/7/2013
1004,100407,8.97,12,800,710,29,16320,6368.7,0.8875,0,0.0587432,0.0218579,0.0177596,4,11/7/2013
1004,100407,8.97,13,1250,930,29,20400,8342.101,0.744,0,0.04276,0.0233236,0.01069,6,13/7/2013
1004,100407,8.97,14,1300,1010,29,21000,9059.7,0.7769231,0,0.0384968,0.020165,0.015582,0,14/7/2013
1004,100407,8.97,15,1300,1090,29,21000,9777.3,0.8384615,0,0.035596,0.0149007,0.0140728,1,15/7/2013
1004,100407,8.97,16,1200,960,29,19200,8611.2,0.8,0,0.0423892,0.017341,0.0154143,2,16/7/2013
1004,100407,8.97,17,1100,1050,29,19200,9418.5,0.9545454,0,,,,3,17/7/2013
1004,100407,8.43,18,1300,640,29,18600,5395.2,0.4923077,0,,,,4,18/7/2013
1004,100407,7.87,20,910,740,28,13020,5823.8,0.8131868,0.0344828,,,,5,19/7/2013
1004,100407,8.97,5,1430,1240,29,28371.6,11122.8,0.8671328,0,0.0395371,0.027001,0.0077146,2,2/7/2013
1004,100407,7.87,21,1550,960,29,18600,7555.2,0.6193548,0,,,,6,20/7/2013
1004,100407,7.87,22,1300,1120,29,19800,8814.399,0.8615385,0,,,,0,21/7/2013
1004,100407,7.87,23,1400,1200,29,18841.8,9444,0.8571429,0,,,,1,22/7/2013
1004,100407,7.87,24,1400,1150,29,18358.2,9050.5,0.8214286,0,,,,2,23/7/2013
1004,100407,7.87,25,1400,1200,29,19430.4,9444,0.8571429,0,,,,3,24/7/2013
1004,100407,7.87,26,1500,1320,29,19200,10388.4,0.88,0,,,,4,25/7/2013
1004,100407,7.87,27,1500,1300,29,19800,10231,0.8666667,0.0333333,,,,6,27/7/2013
1004,100407,7.87,28,1510,1190,28,18358.2,9365.3,0.7880794,0.0666667,,,,0,28/7/2013
1004,100407,7.87,29,1400,970,30,18234,7633.9,0.6928571,0,0.0404784,0.0174793,0.0128795,1,29/7/2013
1004,100407,8.97,6,1430,1180,29,26887.2,10584.6,0.8251748,0,,,,3,3/7/2013
1004,100407,7.87,30,1400,980,30,18414,7712.6,0.7,0,0.0469925,0.018797,0.0131579,2,30/7/2013
1004,100407,7.87,31,1040,870,,14880,6846.9,0.8365384,,0.056806,0.017149,0.0107181,3,31/7/2013
1004,100407,8.97,7,1300,780,29,26520,6996.6,0.6,0,0.0563961,0.0481431,0.0151307,4,4/7/2013
1004,100407,8.86,8,650,300,27,26520,2658,0.4615385,0.0689655,0.0801887,0.0518868,0.0188679,6,6/7/2013
1004,100407,8.03,2,1924,890,27,24180,7146.7,0.462578,0.0689655,0.045045,0.027027,0.014157,0,7/7/2013
1004,100407,8.91,9,1924,790,29,26397.6,7038.9,0.4106029,0,0.0528701,0.0241692,0.0166163,1,8/7/2013
1004,100407,8.97,10,1820,1210,28,24180,10853.7,0.6648352,0.0344828,,,,2,9/7/2013
1004,100407,7.87,32,1500,1270,30,18600,9994.899,0.8466667,0,0.0349252,0.0142552,0.0099786,4,1/8/2013
1004,100407,5.97,5,1200,1020,29,14880,6089.4,0.85,0.0645161,0.0291627,0.0122295,0.0084666,6,17/8/2013
1004,100407,5.99,6,2310,1820,29,20769,10901.8,0.7878788,0.0333333,0.030253,0.0143014,0.0093509,0,18/8/2013
1004,100407,6.13,8,2200,1620,30,18600,9930.601,0.7363636,0.0322581,0.0344608,0.0165922,0.0108488,1,19/8/2013
1004,100407,7.87,33,840,690,30,11160,5430.3,0.8214286,0,0.0379404,0.0203252,0.0067751,5,2/8/2013
1004,100407,6.13,9,2090,1640,32,19200,10053.2,0.784689,0,0.0312891,0.0156446,0.0081352,2,20/8/2013
1004,100407,6.13,10,1520,1350,31,15840,8275.5,0.8881579,0.03125,0.0314465,0.0174703,0.0076869,3,21/8/2013
1004,100407,6.26,11,1280,650,31,15475.2,4069,0.5078125,0.03125,0.0476858,0.0252454,0.0154278,4,22/8/2013
1004,100407,10.47,2,1540,790,27,20460,8271.3,0.512987,0.1,0.0525657,0.0300375,0.0162703,6,24/8/2013
1004,100407,10.47,3,1430,1000,30,21600,10470,0.6993007,0.0322581,0.046748,0.0254065,0.0132114,0,25/8/2013
1004,100407,10.47,4,1430,1090,31,23760,11412.3,0.7622378,0.03125,0.0470367,0.0263405,0.014111,1,26/8/2013
1004,100407,10.47,5,1430,1040,31,24420,10888.8,0.7272727,0.03125,0.0405797,0.0222222,0.0096618,2,27/8/2013
1004,100407,10.47,6,1300,1240,32,28860,12982.8,0.9538462,0,0.0449761,0.0239234,0.0124402,3,28/8/2013
1004,100407,10.47,7,1690,1250,31,28860,13087.5,0.7396449,0.03125,0.0494767,0.0237869,0.0133206,4,29/8/2013
1004,100407,7.87,34,1200,1010,30,14880,7948.7,0.8416666,0,0.0336449,0.0140187,0.0093458,6,3/8/2013
1004,100407,10.47,8,1560,1120,,28080,11726.4,0.7179487,,0.0467381,0.0243427,0.0136319,6,31/8/2013
1004,100407,7.82,35,1120,840,30,17760,6568.8,0.75,0,0.0346756,0.01566,0.0100671,0,4/8/2013
1004,100407,5.97,2,1900,1690,30,19200,10089.3,0.8894737,0,0.027668,0.0112931,0.0067758,1,5/8/2013
1004,100407,5.97,3,2200,1880,29,19800,11223.6,0.8545455,0.0333333,0.0280041,0.0086558,0.00611,2,6/8/2013
1004,100407,5.97,4,1140,900,30,11160,5373,0.7894737,0,,,,3,7/8/2013
1004,100407,10.47,9,1650,1160,33,21120,12145.2,0.7030303,0.0294118,0.0418483,0.0226678,0.0113339,0,1/9/2013
1004,100407,6.45,6,2750,2360,32,23100,15222,0.8581818,0.030303,0.0273007,0.0096874,0.0074857,2,10/9/2013
1004,100407,6.45,7,2750,2390,32,22440,15415.5,0.8690909,0.030303,0.0264527,0.0151778,0.008673,3,11/9/2013
1004,100407,6.45,8,2750,2410,32,22440,15544.5,0.8763636,0.030303,0.0244115,0.0156931,0.005231,4,12/9/2013
1004,100407,6.45,9,3250,2820,31,26520,18189,0.8676923,0.0606061,0.0256857,0.0148019,0.0060949,6,14/9/2013
1004,100407,6.45,10,2860,2490,32,23760,16060.5,0.8706294,0.030303,0.0227944,0.0118193,0.007176,0,15/9/2013
1004,100407,6.05,1,2860,2340,32,28080,14157,0.8181818,0.030303,0.0316864,0.0198711,0.0085929,1,16/9/2013
1004,100407,5.78,2,2860,2480,33,21780,14334.4,0.8671328,0,0.0225753,0.0242475,0.0041806,2,17/9/2013
1004,100407,5.78,3,2970,2640,33,21780,15259.2,0.8888889,0,0.025763,0.0194213,0.0075307,3,18/9/2013
1004,100407,5.78,4,2970,2600,33,21780,15028,0.8754209,0,0.0261359,0.026538,0.0064335,4,19/9/2013
1004,100407,10.47,10,1375,1170,32,24420,12249.9,0.8509091,0.0588235,0.0401747,0.0209607,0.0131004,1,2/9/2013
1004,100407,5.78,5,1300,1120,33,9900,6473.6,0.8615385,0,,,,5,20/9/2013
1004,100407,5.78,6,1450,1270,33,10850.4,7340.6,0.8758621,0,0.0290847,0.0239521,0.005988,6,21/9/2013
1004,100407,5.78,7,2320,2010,33,15840,11617.8,0.8663793,0,0.0253479,0.0248509,0.0054672,0,22/9/2013
1004,100407,5.78,8,3080,2750,33,22440,15895,0.8928571,0,0.0240964,0.0256024,0.0052711,1,23/9/2013
1004,100407,5.78,9,280,150,32,2040,867.0001,0.5357143,0.030303,,,,2,24/9/2013
1004,100407,5.78,10,3190,2800,33,22256.4,16184,0.8777429,0,0.0269287,0.0287482,0.0054585,3,25/9/2013
1004,100407,5.78,11,1590,1030,32,9900,5953.4,0.6477987,0.030303,,,,4,26/9/2013
1004,100407,5.78,12,3080,2730,33,22256.4,15779.4,0.8863636,0,0.0270167,0.0270167,0.0053272,6,28/9/2013
1004,100407,5.78,13,3510,3080,31,26397.6,17802.4,0.8774929,0.0606061,0.0243328,0.027865,0.005887,0,29/9/2013
1004,100407,10.47,11,1320,1130,34,25740,11831.1,0.8560606,0,0.0417036,0.0230701,0.0124224,2,3/9/2013
1004,100407,5.78,14,3380,2850,,26520,16473,0.8431953,,,,,1,30/9/2013
1004,100407,7.47,1,1540,990,34,24730.8,7395.3,0.6428571,0,0.0366379,0.0247845,0.0118534,3,4/9/2013
1004,100407,6.45,2,3120,2740,34,29459.4,17673,0.8782051,0,0.019222,0.019222,0.004119,4,5/9/2013
1004,100407,6.45,3,2860,2430,31,24960,15673.5,0.8496503,0.03125,0.0241935,0.0126008,0.0055444,6,7/9/2013
1004,100407,6.45,4,2640,2270,32,23760,14641.5,0.8598485,0.030303,0.0261144,0.0189104,0.0049527,0,8/9/2013
